trade_id,market_id,market_title,signal_time,entry_price,model_p,direction,size_usd,size_factor,edge_pp,ensemble_spread,confidence_score,resolution_date,metric,threshold,threshold_high,weather_direction,lat,lon,location_tz,actual_outcome,resolved_at,pnl_usd,brier_score,cumulative_pnl,cumulative_brier,raw_p,model_breakdown_json
43c9fc03,0x316956125bc3c4549aed1e70bdc0a3f3f68d2152c53c7472ce1811f8d6d0b694,Highest temperature in Toronto on June 17? - Will the highest temperature in Toronto be 23°C on June 17?,2026-06-16T09:01:40.993153+00:00,0.5900000000000001,0.24758725068324003,NO,14.75,0.59,0.1624,0.08124723656072541,0.759,2026-06-17T12:00:00+00:00,temperature_2m_max,23.0,,equal,43.70643,-79.39864,America/Toronto,0,2026-06-17T12:00:07.668274+00:00,10.25,0.0613,4034.8278,60.7824,0.1019170754717223,"{""gfs_seamless"": 0.2, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.001}"
b9724506,0x95bfac67ca9ff62240093e11c8a0a8b93ea7f62a64b22c0841d41c0af86d58b5,Highest temperature in Seoul on June 17? - Will the highest temperature in Seoul be 28°C on June 17?,2026-06-16T09:01:41.630775+00:00,0.675,0.1278855799349125,NO,24.85,0.994,0.1971,0.0,0.921,2026-06-17T12:00:00+00:00,temperature_2m_max,28.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-17T12:00:07.668274+00:00,11.9648,0.0164,4046.7926,60.7988,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
26e5c1f7,0x5b0dffcdc86ab8c8f7592ec72d8d10b2448c2ce5de7a2ee7ba474be5f9228239,Highest temperature in Seoul on June 17? - Will the highest temperature in Seoul be 29°C on June 17?,2026-06-16T09:01:41.632448+00:00,0.63,0.146890048677772,NO,22.95,0.918,0.2231,0.015242079505576692,0.891,2026-06-17T12:00:00+00:00,temperature_2m_max,29.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-17T12:00:07.668274+00:00,13.4786,0.0216,4060.2712,60.8204,0.0051094063471437325,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
d5f502ac,0xb5ac07676a977bab8168285ad2920b616f80a7d8f6e6d44f3afee0c450573b57,Highest temperature in Miami on June 17? - Will the highest temperature in Miami be between 92-93°F on June 17?,2026-06-16T09:01:44.026931+00:00,0.49,0.19755726978205207,NO,19.38,0.775,0.3124,0.044087158576149775,0.833,2026-06-17T12:00:00+00:00,temperature_2m_max,33.333333333333336,33.888888888888886,range,25.77427,-80.19366,America/New_York,0,2026-06-17T12:00:07.668274+00:00,20.171,0.039,4080.4422,60.8594,0.0659656140896055,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.02}"
9d76024a,0xcc65214543fef28bace352dab6a8da5ba9c6b4441b3f1781af33adf23f15edcc,Highest temperature in Atlanta on June 17? - Will the highest temperature in Atlanta be between 82-83°F on June 17?,2026-06-16T09:01:45.673129+00:00,0.795,0.12002336489066205,NO,21.73,0.869,0.085,0.02515203242660198,0.871,2026-06-17T12:00:00+00:00,temperature_2m_max,27.77777777777778,28.333333333333332,range,33.749,-84.38798,America/New_York,0,2026-06-17T12:00:07.668274+00:00,5.6033,0.0144,4086.0455,60.8738,0.09595149637729444,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.1282051282051282, ""ecmwf_ifs025"": 0.1}"
20a9d87c,0xa7d2f526d3bd826d3540e48184e3d250d8586d9b9307b03c6cc0b0361335666d,Highest temperature in Atlanta on June 17? - Will the highest temperature in Atlanta be between 84-85°F on June 17?,2026-06-16T09:01:45.675627+00:00,0.645,0.2296295023634966,NO,12.7,0.508,0.1254,0.09778285803549562,0.726,2026-06-17T12:00:00+00:00,temperature_2m_max,28.88888888888889,29.444444444444443,range,33.749,-84.38798,America/New_York,0,2026-06-17T12:00:07.668274+00:00,6.9899,0.0527,4093.0354,60.9265,0.15632245655664084,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.26}"
c15c74ad,0x6260b6a190fdf12407ee9fc29a46bc831ee2212f128ad552bf4794e0f9d07610,Highest temperature in Atlanta on June 17? - Will the highest temperature in Atlanta be between 86-87°F on June 17?,2026-06-16T09:01:45.678150+00:00,0.685,0.17071682244645411,NO,17.32,0.693,0.1443,0.060457746921560605,0.8,2026-06-17T12:00:00+00:00,temperature_2m_max,30.0,30.555555555555557,range,33.749,-84.38798,America/New_York,0,2026-06-17T12:00:07.668274+00:00,7.9647,0.0291,4101.0001,60.9556,0.07873882197720386,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.1794871794871795, ""ecmwf_ifs025"": 0.04}"
6afe64cf,0x50ac499b7e9b56e57f7326b10072acff2c5c228cb23609118991e08537c63c59,Highest temperature in Dallas on June 17? - Will the highest temperature in Dallas be between 90-91°F on June 17?,2026-06-16T09:01:46.763099+00:00,0.7050000000000001,0.13079153757377993,NO,22.0,0.88,0.1642,0.022897051454294423,0.876,2026-06-17T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,32.78306,-96.80667,America/Chicago,0,2026-06-17T12:00:07.668274+00:00,9.2057,0.0171,4110.2058,60.9727,0.1708961567983601,"{""gfs_seamless"": 0.23333333333333334, ""icon_seamless"": 0.1794871794871795, ""ecmwf_ifs025"": 0.22}"
66a92478,0xb07e8d2acb96584e01ef924ecedfb3e7ebeed2b3d59debaae90b08e440f53073,Highest temperature in Dallas on June 17? - Will the highest temperature in Dallas be between 94-95°F on June 17?,2026-06-16T09:01:46.767082+00:00,0.765,0.12415357902619245,NO,21.48,0.859,0.1108,0.0270850398997051,0.867,2026-06-17T12:00:00+00:00,temperature_2m_max,34.44444444444444,35.0,range,32.78306,-96.80667,America/Chicago,0,2026-06-17T12:00:07.668274+00:00,6.5984,0.0154,4116.8042,60.9881,0.020959518035276983,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.001}"
2afdae85,0x2945eacf49e3e06d1aea5c0cfbd368094880910098f92f8cf0ac8c4c9279e788,Highest temperature in Tel Aviv on June 17? - Will the highest temperature in Tel Aviv be 29°C on June 17?,2026-06-16T09:01:47.870806+00:00,0.735,0.1722632958743885,NO,17.4,0.696,0.0927,0.05996507250370021,0.801,2026-06-17T12:00:00+00:00,temperature_2m_max,29.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-17T12:00:07.668274+00:00,6.2735,0.0297,4123.0777,61.0178,0.06472655452855586,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.1282051282051282, ""ecmwf_ifs025"": 0.001}"
2f3af167,0xb355c1940979d1619dfa3ef291747e2750598c8ad077e2fb35b75af70937d616,Highest temperature in Tel Aviv on June 17? - Will the highest temperature in Tel Aviv be 31°C on June 17?,2026-06-16T09:01:47.875619+00:00,0.745,0.12745173310390354,NO,24.85,0.994,0.1275,0.0,0.921,2026-06-17T12:00:00+00:00,temperature_2m_max,31.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-17T12:00:07.668274+00:00,8.5057,0.0162,4131.5834,61.034,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
30b83489,0x935207b9f41e0260615dfa13c2fc583d4e3ea06085bce88d442c8bda01b75c6b,Highest temperature in Tel Aviv on June 18? - Will the highest temperature in Tel Aviv be 29°C on June 18?,2026-06-16T09:01:48.435671+00:00,0.625,0.27011978465723396,NO,10.82,0.433,0.1049,0.10831425412329321,0.635,2026-06-18T12:00:00+00:00,temperature_2m_max,29.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-19T12:12:24.010525+00:00,6.492,0.073,4138.0754,61.107,0.0754613526219427,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.23076923076923078, ""ecmwf_ifs025"": 0.001}"
1cac84c8,0x665f2e49c94790ef9c774b6664fd0b6f64118d56831c1960772be7df02e71e83,Highest temperature in Kuala Lumpur on June 17? - Will the highest temperature in Kuala Lumpur be 29°C on June 17?,2026-06-17T07:20:58.322124+00:00,0.33799999999999997,0.3620661291380563,NO,14.8,0.592,0.2999,0.08168543796219052,0.823,2026-06-17T12:00:00+00:00,temperature_2m_max,29.0,,equal,3.1412,101.68653,Asia/Kuala_Lumpur,0,2026-06-17T12:00:07.668274+00:00,28.987,0.1311,4167.0624,61.2381,0.23277382041398084,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.20512820512820512, ""ecmwf_ifs025"": 0.3}"
4557164a,0xbcc0d711104cc28c6f3a574643183728926a5e3cd4f3869a224eb1ea3b17a41e,Highest temperature in London on June 18? - Will the highest temperature in London be 27°C on June 18?,2026-06-17T08:04:57.944969+00:00,0.655,0.25168442040369243,NO,13.2,0.528,0.0933,0.09346379536041402,0.732,2026-06-18T12:00:00+00:00,temperature_2m_max,27.0,,equal,51.50853,-0.12574,Europe/London,0,2026-06-19T12:12:24.010525+00:00,6.9527,0.0633,4174.0151,61.3014,0.34047227800022245,"{""gfs_seamless"": 0.3333333333333333, ""icon_seamless"": 0.5128205128205128, ""ecmwf_ifs025"": 0.3}"
322754e6,0x19f8232c2d6a276f83fd365bfb862e7aa0a56f0cc7c9a6a3904ad24cd4202b84,Highest temperature in London on June 18? - Will the highest temperature in London be 28°C on June 18?,2026-06-17T08:04:57.946598+00:00,0.675,0.23085495442485202,NO,13.08,0.523,0.0941,0.09462152251186456,0.729,2026-06-18T12:00:00+00:00,temperature_2m_max,28.0,,equal,51.50853,-0.12574,Europe/London,0,2026-06-19T12:12:24.010525+00:00,6.2978,0.0533,4180.3129,61.3547,0.14604506437254933,"{""gfs_seamless"": 0.23333333333333334, ""icon_seamless"": 0.20512820512820512, ""ecmwf_ifs025"": 0.02}"
0ec05c95,0x6380f4e5eee958660b4d645331b4799738a261b474a011f49021b62f0064964b,Highest temperature in Paris on June 18? - Will the highest temperature in Paris be 36°C on June 18?,2026-06-17T08:05:01.459216+00:00,0.625,0.20917519503289003,NO,17.05,0.682,0.1658,0.062382531584679865,0.794,2026-06-18T12:00:00+00:00,temperature_2m_max,36.0,,equal,48.85341,2.3488,Europe/Paris,1,2026-06-19T12:12:24.010525+00:00,-17.05,0.6254,4163.2629,61.9801,0.02877996152095844,"{""gfs_seamless"": 0.13333333333333333, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
1d1e4a2c,0x9fc667d140a853caea899f60720944968cf840c7a32906403bc41c25ac7f65ce,Highest temperature in Paris on June 18? - Will the highest temperature in Paris be 37°C on June 18?,2026-06-17T08:05:01.461072+00:00,0.735,0.13023846858859328,NO,24.8,0.992,0.1348,0.0,0.919,2026-06-18T12:00:00+00:00,temperature_2m_max,37.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-19T12:12:24.010525+00:00,8.9415,0.017,4172.2044,61.9971,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
4babbe19,0x870ccab71bc84e0d2cd37eb998db65ceef49765fb6f93d35f62b90b3d30acf3b,Highest temperature in Hong Kong on June 18? - Will the highest temperature in Hong Kong be 30°C on June 18?,2026-06-17T08:05:02.910863+00:00,0.7050000000000001,0.14151394356156485,NO,24.07,0.963,0.1535,0.005867009333924963,0.907,2026-06-18T12:00:00+00:00,temperature_2m_max,30.0,,equal,22.27832,114.17469,Asia/Hong_Kong,0,2026-06-19T12:12:24.010525+00:00,10.0718,0.02,4182.2762,62.0171,0.06217178927209316,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.04}"
3e0c91db,0x58a9a0dcd5bf336e988b3493738db1a2f4be3e8deb2e1b6f1215d30338bbed35,Highest temperature in Tokyo on June 18? - Will the highest temperature in Tokyo be 25°C on June 18?,2026-06-17T08:05:04.356209+00:00,0.7150000000000001,0.20221525541384278,NO,14.97,0.599,0.0828,0.07914179165586352,0.76,2026-06-18T12:00:00+00:00,temperature_2m_max,25.0,,equal,35.6895,139.69171,Asia/Tokyo,0,2026-06-19T12:12:24.010525+00:00,5.9671,0.0409,4188.2433,62.058,0.16378894831634866,"{""gfs_seamless"": 0.13333333333333333, ""icon_seamless"": 0.28205128205128205, ""ecmwf_ifs025"": 0.1}"
325cb815,0xa1ea470efbb6f933acc59c4a708618115983ac19f3c46583d14ffc617a8b5b94,Highest temperature in Tokyo on June 18? - Will the highest temperature in Tokyo be 26°C on June 18?,2026-06-17T08:05:04.358056+00:00,0.615,0.29496429175856087,NO,9.53,0.381,0.09,0.12320885616234124,0.672,2026-06-18T12:00:00+00:00,temperature_2m_max,26.0,,equal,35.6895,139.69171,Asia/Tokyo,0,2026-06-19T12:12:24.010525+00:00,5.9659,0.087,4194.2092,62.145,0.17848573179845328,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.05128205128205128, ""ecmwf_ifs025"": 0.32}"
326030e3,0xc2dbb368794c0eec8a9c206bc9675cca54688155d3e6ae142fe0e34013f258df,Highest temperature in Seoul on June 18? - Will the highest temperature in Seoul be 27°C on June 18?,2026-06-17T08:55:33.858535+00:00,0.76,0.12983993524463583,NO,24.85,0.994,0.1102,0.0,0.921,2026-06-18T12:00:00+00:00,temperature_2m_max,27.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-19T12:12:24.010525+00:00,7.8474,0.0169,4202.0566,62.1619,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
95e1614d,0x9def4c91d2784875992793162c1f3fe20100426988c90b978180df00df5977d8,Highest temperature in Seoul on June 18? - Will the highest temperature in Seoul be 28°C on June 18?,2026-06-17T08:55:33.861109+00:00,0.65,0.14498282912708998,NO,23.4,0.936,0.205,0.011615890884107215,0.898,2026-06-18T12:00:00+00:00,temperature_2m_max,28.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-19T12:12:24.010525+00:00,12.6,0.021,4214.6566,62.1829,0.018422634625350882,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.001}"
87053053,0x487d106e010caa654afadf214dc515f885f08662cdda834fef561250066501ea,Lowest temperature in Miami on June 18? - Will the lowest temperature in Miami be between 82-83°F on June 18?,2026-06-17T08:55:36.017831+00:00,0.575,0.3396113222153942,NO,6.58,0.263,0.0854,0.14709874046956267,0.627,2026-06-18T12:00:00+00:00,temperature_2m_min,27.77777777777778,28.333333333333332,range,25.77427,-80.19366,America/New_York,0,2026-06-19T12:12:24.010525+00:00,4.8635,0.1153,4219.5201,62.2982,0.2038177145299735,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.36}"
78aba215,0x2b784cdfd5247e9532bb87ba44954d9255fc21559640889ea199698c45933dde,Highest temperature in Tel Aviv on June 18? - Will the highest temperature in Tel Aviv be 30°C on June 18?,2026-06-17T08:55:38.387762+00:00,0.515,0.13151262142362707,NO,24.85,0.994,0.3535,0.0,0.921,2026-06-18T12:00:00+00:00,temperature_2m_max,30.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-19T12:12:24.010525+00:00,23.4024,0.0173,4242.9225,62.3155,0.0020201732383678503,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
c9e95672,0xf5a9689b99b3067c1c39d01a836ee75a886048a2a4523968eac1249f250f5da5,Highest temperature in Hong Kong on June 18? - Will the highest temperature in Hong Kong be 28°C on June 18?,2026-06-17T10:17:52.711703+00:00,0.665,0.21394319398683248,NO,19.95,0.798,0.1211,0.03990199111238682,0.845,2026-06-18T12:00:00+00:00,temperature_2m_max,28.0,,equal,22.27832,114.17469,Asia/Hong_Kong,0,2026-06-19T12:12:24.010525+00:00,10.05,0.0458,4252.9725,62.3613,0.4522590697860078,"{""gfs_seamless"": 0.5333333333333333, ""icon_seamless"": 0.46153846153846156, ""ecmwf_ifs025"": 0.44}"
1cdd874b,0x2e6c5afe4d2cefd65775fbb82385b4c87d2c1aad68de5c362a106921da41fa12,Lowest temperature in Seoul on June 18? - Will the lowest temperature in Seoul be 19°C on June 18?,2026-06-17T10:18:00.087539+00:00,0.745,0.1297194298411871,NO,24.9,0.996,0.1253,0.0,0.925,2026-06-18T12:00:00+00:00,temperature_2m_min,19.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-19T12:12:24.010525+00:00,8.5228,0.0168,4261.4953,62.3781,0.002397096157091676,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
fcd30870,0xe9093eba71ad807f4785e3969ce99113f7d34c5bdca228a4c228ea7a7a0325a7,Lowest temperature in Seoul on June 18? - Will the lowest temperature in Seoul be 20°C on June 18?,2026-06-17T10:18:00.089052+00:00,0.6799999999999999,0.20527495135433735,NO,15.93,0.637,0.1147,0.07205236790859847,0.781,2026-06-18T12:00:00+00:00,temperature_2m_min,20.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-19T12:12:24.010525+00:00,7.4965,0.0421,4268.9918,62.4202,0.10305189983321797,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.001}"
a1a0ec2e,0xd9a19fd47a0cf7c2ecefdedef7e6cc2c4d1f5c7f4ce267753a8998c4d5a2a67c,Highest temperature in Tel Aviv on June 19? - Will the highest temperature in Tel Aviv be 30°C on June 19?,2026-06-17T10:18:05.855226+00:00,0.65,0.14095492509198373,NO,23.65,0.946,0.209,0.0,0.855,2026-06-19T12:00:00+00:00,temperature_2m_max,30.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-19T12:12:24.010525+00:00,12.7346,0.0199,4281.7264,62.4401,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
1ed90045,0x7e95612622f11c5663dfc5b5af3b75dd6fa361cfa6401b9a18f9b9390c429349,Lowest temperature in NYC on June 18? - Will the lowest temperature in New York City be between 66-67°F on June 18?,2026-06-18T07:00:20.601883+00:00,0.62,0.1666273330546514,NO,18.35,0.734,0.2134,0.05321057672990942,0.879,2026-06-18T12:00:00+00:00,temperature_2m_min,18.88888888888889,19.444444444444443,range,40.71427,-74.00597,America/New_York,0,2026-06-19T12:12:24.010525+00:00,11.2468,0.0278,4292.9732,62.4679,0.07648791406089613,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.1282051282051282, ""ecmwf_ifs025"": 0.04}"
69585517,0x13e26ad4750f6c286ea637eee36782b3a48cf3dd5b8f24a1bfbfa2ec2b5d85b0,Lowest temperature in NYC on June 18? - Will the lowest temperature in New York City be between 68-69°F on June 18?,2026-06-18T07:00:20.605304+00:00,0.4,0.2659688786992736,NO,16.55,0.662,0.334,0.06752677680377325,0.85,2026-06-18T12:00:00+00:00,temperature_2m_min,20.0,20.555555555555557,range,40.71427,-74.00597,America/New_York,0,2026-06-19T12:12:24.010525+00:00,24.825,0.0707,4317.7982,62.5386,0.5225683760687388,"{""gfs_seamless"": 0.5, ""icon_seamless"": 0.4358974358974359, ""ecmwf_ifs025"": 0.6}"
7963ee47,0xcd8b1117da55f0023484e8ca3f86978de9c95a6d44243f784b7faf2143fbdeb6,Highest temperature in London on June 19? - Will the highest temperature in London be 31°C on June 19?,2026-06-18T07:01:35.408239+00:00,0.635,0.17412332205727876,NO,20.28,0.811,0.1909,0.03619009720025854,0.843,2026-06-19T12:00:00+00:00,temperature_2m_max,31.0,,equal,51.50853,-0.12574,Europe/London,0,2026-06-19T12:12:24.010525+00:00,11.657,0.0303,4329.4552,62.5689,0.0662496045062231,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.02}"
de7329cf,0xd90a1d3c896241d0d439604c0ae989419f0fda3e02880637e073107b17507d18,Highest temperature in NYC on June 19? - Will the highest temperature in New York City be between 80-81°F on June 19?,2026-06-18T07:01:36.841437+00:00,0.785,0.1165487693405411,NO,19.57,0.783,0.0985,0.041833710302820896,0.832,2026-06-19T12:00:00+00:00,temperature_2m_max,26.666666666666668,27.22222222222222,range,40.71427,-74.00597,America/New_York,0,2026-06-19T12:12:24.010525+00:00,5.3599,0.0136,4334.8151,62.5825,0.07113005839069364,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.04}"
ff50e80e,0x562ab08ccb4c839da48efc419ba708aaadca6b1776a3a15ace7a1416180f1abf,Highest temperature in NYC on June 19? - Will the highest temperature in New York City be between 82-83°F on June 19?,2026-06-18T07:01:36.843708+00:00,0.665,0.1586658890578391,NO,17.97,0.719,0.1763,0.0547110033320682,0.806,2026-06-19T12:00:00+00:00,temperature_2m_max,27.77777777777778,28.333333333333332,range,40.71427,-74.00597,America/New_York,0,2026-06-19T12:12:24.010525+00:00,9.0526,0.0252,4343.8677,62.6077,0.10814774933457175,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.23076923076923078, ""ecmwf_ifs025"": 0.14}"
0a1dcf1c,0x715b5f3bd3a7443fc4869c7d3e2b830a9db0d3e285cbd2f45f93723adb3e9f52,Highest temperature in NYC on June 19? - Will the highest temperature in New York City be between 84-85°F on June 19?,2026-06-18T07:01:36.845776+00:00,0.6699999999999999,0.2051116299010865,NO,13.0,0.52,0.1249,0.09485908977836677,0.726,2026-06-19T12:00:00+00:00,temperature_2m_max,28.88888888888889,29.444444444444443,range,40.71427,-74.00597,America/New_York,0,2026-06-19T12:12:24.010525+00:00,6.403,0.0421,4350.2707,62.6498,0.1242642054412864,"{""gfs_seamless"": 0.23333333333333334, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.12}"
2ecec56c,0xa74b97ce46403d8bb147bc988ba639402df18e715f3c6bd8629a1217cfff8004,Highest temperature in Paris on June 19? - Will the highest temperature in Paris be 37°C on June 19?,2026-06-18T07:01:38.292951+00:00,0.6599999999999999,0.17618275035400366,NO,18.98,0.759,0.1638,0.04666904755831214,0.822,2026-06-19T12:00:00+00:00,temperature_2m_max,37.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-19T12:12:24.010525+00:00,9.7776,0.031,4360.0483,62.6808,0.020757278006451125,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
fff1c692,0xe727e762f5e3b0c15a545ee1c2780af888a3fb2555ba1cf74c15729c0f1e1e57,Highest temperature in Madrid on June 19? - Will the highest temperature in Madrid be 37°C on June 19?,2026-06-18T07:01:41.894146+00:00,0.7150000000000001,0.14893998147377793,NO,22.07,0.883,0.1361,0.021542127621790724,0.872,2026-06-19T12:00:00+00:00,temperature_2m_max,37.0,,equal,40.4165,-3.70256,Europe/Madrid,0,2026-06-19T12:12:24.010525+00:00,8.7971,0.0222,4368.8454,62.703,0.07777083676483941,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.05128205128205128, ""ecmwf_ifs025"": 0.04}"
